EX_glc__D_e_i,EX_ala__L_e_i,EX_arg__L_e_i,EX_asn__L_e_i,EX_asp__L_e_i,EX_glu__L_e_i,EX_gln__L_e_i,EX_gly_e_i,EX_his__L_e_i,EX_ile__L_e_i,EX_leu__L_e_i,EX_lys__L_e_i,EX_met__L_e_i,EX_phe__L_e_i,EX_pro__L_e_i,EX_ser__L_e_i,EX_thr__L_e_i,EX_trp__L_e_i,EX_tyr__L_e_i,EX_val__L_e_i,EX_thm_e_i,EX_pydxn_e_i,EX_cys__L_e_i,EX_cl_e_i,EX_nh4_e_i,EX_so4_e_i,EX_pi_e_i,EX_k_e_i,EX_na1_e_i,EX_mg2_e_i,EX_ca2_e_i,EX_fe2_e_i,EX_zn2_e_i,EX_cu2_e_i,EX_mobd_e_i,EX_cit_e_i,EX_tsul_e_i,GR_AVG
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,2.0,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7284465661666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.0,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7364827123333333
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.002,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7399971988333333
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.02,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7385710291666666
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,2.0,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7326778113333333
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.0,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.73989953
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.02,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7526494194
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.2,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7554364528333334
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,2.0,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7477895659999999
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,0.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7160047946666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,0.002,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7020730646666666
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,0.02,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7649763306666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,0.2,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7462908542
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,0.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.641358587
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,0.002,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.6194701996666666
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,0.02,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7665232983333333
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,0.2,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7575625581666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.0,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7804580813333333
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.002,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7874280223333333
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.02,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.793421373
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,2.0,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7046118815
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.0,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7568804971666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.02,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.743070346
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.2,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.8394742561666666
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,2.0,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.8530680641666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.0,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7667744241666666
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.02,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7555467066
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.2,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7402139393333332
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,2.0,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.8332465936666668
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.0,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7060971385
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.002,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.723996306
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.02,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7349512921666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,2.0,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.698557451
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.0,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7526701626666666
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.02,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7797836090000001
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.2,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7938753386666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,2.0,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7484882225000001
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.0,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7342647121666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.001,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7328863026666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.01,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7434923153333334
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.805,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7420963238333332
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.0,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7547152308333334
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.02,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7656969053333333
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.2,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7123630623333334
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,2.0,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7510556254999999
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.026,30.0,11.0615,263.45,323.0,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.744972594
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.226,30.0,11.0615,263.45,323.2,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7492486926666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,22.026,30.0,11.0615,263.45,325.0,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7247592321666666
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,40.025999999999996,30.0,11.0615,263.45,343.0,147.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7120052966666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,10.046,30.0,11.0615,263.45,323.02,137.51999999999998,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7690313845
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,10.056,30.0,11.0615,263.45,323.02,137.53,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7708568219999999
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,10.145999999999999,30.0,11.0615,263.45,323.02,137.62,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7342738665
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,11.046,30.0,11.0615,263.45,323.02,138.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7754622704999999
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,10.0617,263.45,323.02,147.52,0.0102,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7561123408333333
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,10.0715,263.45,323.02,147.52,0.02,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7538888711666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,10.1615,263.45,323.02,147.52,0.11,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.766477975
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,20.061500000000002,263.45,323.02,147.52,10.01,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7864172624
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.026,30.0,11.0615,263.45,323.02,147.52,1.0,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7578769121666666
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.226,30.0,11.0615,263.45,323.02,147.52,1.1,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7748329366666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,22.026,30.0,11.0615,263.45,323.02,147.52,2.0,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7706513859999999
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,40.025999999999996,30.0,11.0615,263.45,323.02,147.52,11.0,0.0015,0.05,0.01,0.001,0.01,0.2,5.0,0.7582344216666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.043999999999997,30.0,11.0615,263.45,323.02,147.52,1.01,0.0005,0.05,0.01,0.001,0.01,0.2,5.0,0.7548346358333333
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.064,30.0,11.0615,263.45,323.02,147.52,1.01,0.0105,0.05,0.01,0.001,0.01,0.2,5.0,0.75913279
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.244,30.0,11.0615,263.45,323.02,147.52,1.01,0.1005,0.05,0.01,0.001,0.01,0.2,5.0,0.7662586218333334
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,22.043999999999997,30.0,11.0615,263.45,323.02,147.52,1.01,1.0005,0.05,0.01,0.001,0.01,0.2,5.0,0.7470280638333334
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.061,263.45,323.02,147.52,1.01,0.001,0.05,0.01,0.001,0.01,0.2,5.0,0.7725524293333333
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.066,263.45,323.02,147.52,1.01,0.006,0.05,0.01,0.001,0.01,0.2,5.0,0.7564162915
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.111,263.45,323.02,147.52,1.01,0.051000000000000004,0.05,0.01,0.001,0.01,0.2,5.0,0.7836660753333332
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.561,263.45,323.02,147.52,1.01,0.501,0.05,0.01,0.001,0.01,0.2,5.0,0.7711687361666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,146.92000000000002,1.01,0.0015,0.05,0.01,0.001,0.01,0.0,5.0,0.744056954
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,146.92600000000002,1.01,0.0015,0.05,0.01,0.001,0.01,0.002,5.0,0.75203241
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,146.98000000000002,1.01,0.0015,0.05,0.01,0.001,0.01,0.02,5.0,0.7622167065000001
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,152.92000000000002,1.01,0.0015,0.05,0.01,0.001,0.01,2.0,5.0,0.7480263914999999
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,137.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,0.0,0.7345896626666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,137.62,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,0.05,0.740307695
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,138.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,0.5,0.7633885516666666
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0615,263.45,323.02,237.52,1.01,0.0015,0.05,0.01,0.001,0.01,0.2,50.0,0.6992641261666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0115,263.45,323.02,147.52,1.01,0.0015,0.0,0.01,0.001,0.01,0.2,5.0,0.7364892018333333
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.01155,263.45,323.02,147.52,1.01,0.0015,5e-05,0.01,0.001,0.01,0.2,5.0,0.7279858671666667
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.012,263.45,323.02,147.52,1.01,0.0015,0.0005,0.01,0.001,0.01,0.2,5.0,0.7128467194
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.0165,263.45,323.02,147.52,1.01,0.0015,0.005,0.01,0.001,0.01,0.2,5.0,0.7373010765
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.060500000000001,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,0.0,0.01,0.2,5.0,0.7338844404999999
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.060501,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,1e-06,0.01,0.2,5.0,0.7244641515
200.0,0.2,2.0,0.002,0.002,0.2,0.2,0.002,0.2,0.2,0.002,2.0,2.0,0.2,0.002,0.002,0.2,0.002,0.1,0.002,0.0001,0.0002,0.004,20.046,30.0,11.06051,263.45,323.02,147.52,1.01,0.0015,0.05,0.01,1e-05,0.01,0.2,5.0,0.7446580468333334
